Employee_ID,Department,Age,Salary,Projects_Completed,Working_Hours,Performance_Score,Promotion_Status
EMP3486,Operations,40,923000,7,39.2,68.8,No
EMP3487,Finance,32,957000,4,42.1,73.1,Yes
EMP3488,HR,36,835000,10,47.5,82.8,Yes
EMP3489,Finance,38,1195000,5,52.1,69.1,Yes
EMP3490,Operations,37,958000,6,50.8,60.0,No
EMP3491,Marketing,30,1112000,6,52.1,77.5,Yes
EMP3492,Finance,33,953000,4,48.3,77.1,No
EMP3493,HR,45,997000,4,46.2,67.0,No
EMP3494,HR,23,851000,5,49.5,73.0,No
EMP3495,Sales,23,914000,4,43.9,63.6,No
EMP3496,Sales,41,1065000,2,50.1,89.6,Yes
EMP3497,IT,28,958000,11,50.4,96.5,Yes
EMP3498,IT,39,1037000,5,46.5,82.1,Yes
EMP3499,Finance,21,1007000,8,39.6,72.7,Yes
EMP3500,Marketing,35,952000,13,48.0,79.0,Yes
EMP3501,Operations,43,956000,6,45.3,82.9,Yes
EMP3502,Marketing,44,1053000,5,43.7,81.9,No
EMP3503,IT,33,933000,8,47.7,74.9,No
EMP3504,Sales,34,859000,7,36.9,51.6,No
EMP3505,IT,36,999000,9,41.0,70.9,Yes
EMP3506,IT,25,975000,12,46.2,79.3,No
EMP3507,Finance,23,987000,5,40.3,64.2,No
EMP3508,Sales,42,961000,5,46.7,81.5,No
EMP3509,Operations,27,843000,5,45.7,71.4,No
EMP3510,IT,41,1212000,14,48.3,94.5,No
EMP3511,Marketing,32,798000,8,49.3,74.5,Yes
EMP3512,Operations,32,726000,5,39.6,64.7,No
EMP3513,IT,32,1069000,10,45.2,86.4,Yes
EMP3514,IT,34,1106000,4,38.1,73.4,Yes
EMP3515,Operations,32,867000,9,45.9,76.8,No
EMP3516,Finance,33,968000,9,50.1,94.0,Yes
EMP3517,Sales,41,991000,6,44.6,82.8,No
EMP3518,Operations,32,852000,7,42.4,64.6,No
EMP3519,Marketing,42,980000,3,44.5,74.5,No
EMP3520,Sales,32,1013000,5,39.6,66.0,No
EMP3521,IT,34,1100000,6,48.6,74.9,Yes
EMP3522,IT,32,1053000,3,53.6,68.1,No
EMP3523,Marketing,33,1011000,8,50.5,77.3,No
EMP3524,Operations,56,1163000,9,46.8,92.6,Yes
EMP3525,Marketing,43,994000,4,40.1,72.7,No
EMP3526,IT,27,1027000,5,50.6,68.9,Yes
EMP3527,HR,23,716000,7,42.5,62.0,No
EMP3528,Operations,32,738000,5,50.0,76.4,No
EMP3529,Marketing,30,746000,3,56.7,70.2,No
EMP3530,Sales,41,1112000,2,43.4,73.3,Yes
EMP3531,Sales,40,999000,6,44.3,77.9,Yes
EMP3532,Finance,35,964000,8,47.0,80.3,Yes
EMP3533,IT,23,987000,9,49.0,86.3,No
EMP3534,IT,39,1144000,6,38.3,78.4,No
EMP3535,Operations,30,805000,9,39.4,69.6,No
EMP3536,Finance,33,932000,9,42.5,86.3,Yes
EMP3537,Sales,41,1221000,9,43.1,80.1,Yes
EMP3538,IT,30,1017000,7,45.7,57.0,No
EMP3539,IT,57,1178000,6,45.0,95.0,Yes
EMP3540,Finance,47,1140000,4,34.7,64.9,No
EMP3541,HR,21,726000,3,47.2,67.1,No
EMP3542,Operations,29,608000,5,37.5,67.8,No
EMP3543,Finance,30,978000,7,46.3,74.8,No
EMP3544,Sales,28,1006000,11,46.9,82.8,Yes
EMP3545,HR,37,937000,3,43.1,64.1,No
EMP3546,HR,31,932000,5,60.0,81.9,No
EMP3547,Sales,35,962000,11,42.2,69.8,No
EMP3548,Sales,29,988000,6,47.9,73.4,No
EMP3549,Sales,29,980000,7,43.4,63.6,Yes
EMP3550,Sales,33,821000,9,44.8,77.4,Yes
EMP3551,Operations,32,992000,3,41.7,67.1,No
EMP3552,IT,34,712000,5,42.3,74.9,No
EMP3553,Marketing,31,906000,4,41.6,75.0,Yes
EMP3554,IT,35,967000,4,46.1,72.5,No
EMP3555,Sales,42,1051000,7,44.6,76.7,Yes
EMP3556,Operations,48,1178000,6,43.7,79.1,Yes
EMP3557,Operations,47,868000,6,41.7,75.7,No
EMP3558,Operations,31,949000,4,42.9,60.0,No
EMP3559,Finance,36,944000,13,51.2,96.0,Yes
EMP3560,IT,37,1138000,11,50.1,79.6,Yes
EMP3561,Sales,27,955000,6,47.3,68.5,No
EMP3562,Marketing,46,1041000,7,48.5,75.8,Yes
EMP3563,HR,39,1062000,1,38.1,52.9,No
EMP3564,Marketing,29,928000,9,32.4,63.3,No
EMP3565,Operations,31,819000,3,42.3,55.9,No
EMP3566,Operations,22,784000,7,40.4,59.8,No
EMP3567,Operations,29,682000,10,41.4,57.2,No
EMP3568,IT,42,1279000,3,42.6,71.0,No
EMP3569,Marketing,28,871000,4,42.0,70.7,No
EMP3570,Finance,42,1140000,7,45.3,87.5,Yes
EMP3571,Sales,43,1002000,6,39.8,67.0,Yes
EMP3572,Operations,40,984000,3,43.7,69.3,No
EMP3573,Sales,42,911000,9,48.1,98.9,Yes
EMP3574,IT,39,928000,9,48.1,91.6,No
EMP3575,IT,39,1136000,4,35.2,68.2,No
EMP3576,Operations,31,945000,8,38.1,66.4,No
EMP3577,IT,33,771000,5,39.7,74.3,No
EMP3578,Sales,21,808000,10,48.0,73.7,Yes
EMP3579,Operations,24,853000,4,48.5,76.3,No
EMP3580,Operations,39,1109000,9,39.1,73.5,Yes
EMP3581,Finance,37,858000,7,38.4,60.9,Yes
EMP3582,Marketing,35,985000,9,48.2,74.9,Yes
EMP3583,Sales,31,912000,8,47.6,76.5,Yes
EMP3584,Operations,42,978000,5,49.4,78.2,No
EMP3585,IT,28,802000,9,49.4,72.9,Yes
EMP3586,IT,21,882000,6,48.9,86.6,No
EMP3587,Sales,28,846000,6,38.2,78.4,No
EMP3588,Finance,33,994000,7,46.2,72.6,No
EMP3589,HR,48,1042000,6,35.2,74.8,No
EMP3590,Operations,43,1225000,7,41.4,74.7,No
EMP3591,Marketing,28,833000,9,43.6,68.8,No
EMP3592,Marketing,25,773000,7,50.5,70.2,No
EMP3593,Finance,38,1057000,7,44.3,79.9,Yes
EMP3594,Marketing,32,752000,3,42.2,57.8,No
EMP3595,HR,31,741000,7,40.7,63.2,No
EMP3596,Marketing,32,993000,10,47.0,70.5,No
EMP3597,Marketing,46,1232000,8,47.0,86.0,Yes
EMP3598,Operations,37,1027000,6,44.8,83.2,Yes
EMP3599,Marketing,31,805000,6,50.3,86.2,Yes
EMP3600,IT,32,953000,9,53.1,94.2,No
EMP3601,IT,39,1036000,4,49.4,80.5,No
EMP3602,HR,36,934000,2,41.6,76.9,No
EMP3603,Operations,39,983000,2,41.2,69.7,No
EMP3604,Operations,30,827000,2,38.7,49.4,No
EMP3605,Operations,54,1020000,9,43.1,81.4,Yes
EMP3606,HR,35,813000,4,33.6,59.6,No
EMP3607,IT,39,1161000,7,39.7,71.3,Yes
EMP3608,Operations,41,728000,5,43.2,61.9,No
EMP3609,Marketing,33,1075000,7,37.9,49.2,No
EMP3610,IT,48,1167000,5,50.7,95.1,Yes
EMP3611,IT,43,1077000,7,47.2,86.8,Yes
EMP3612,IT,26,1000000,11,43.1,80.8,Yes
EMP3613,Finance,41,929000,7,48.1,88.1,Yes
EMP3614,Finance,23,923000,11,47.4,69.5,No
EMP3615,HR,23,804000,2,43.5,51.6,No
EMP3616,IT,38,1327000,8,41.6,90.9,Yes
EMP3617,IT,21,815000,7,41.9,66.8,No
EMP3618,IT,32,970000,7,40.2,72.7,Yes
EMP3619,HR,25,783000,3,41.9,58.1,No
EMP3620,Operations,37,879000,3,45.5,70.3,Yes
EMP3621,Sales,39,939000,5,37.7,83.5,Yes
EMP3622,IT,29,961000,9,45.9,82.1,No
EMP3623,Sales,37,853000,6,44.1,78.4,No
EMP3624,HR,51,1034000,5,42.5,66.5,Yes
EMP3625,IT,40,1037000,8,40.8,75.6,No
EMP3626,Sales,26,884000,9,45.8,71.0,Yes
EMP3627,Marketing,41,1026000,4,50.2,77.9,No
EMP3628,Operations,26,824000,6,43.8,75.6,No
EMP3629,Marketing,26,900000,7,43.5,78.2,Yes
EMP3630,IT,38,1079000,8,49.4,83.2,Yes
EMP3631,IT,28,1030000,7,47.7,78.0,Yes
EMP3632,IT,24,883000,6,38.1,60.2,Yes
EMP3633,Sales,41,981000,3,49.0,52.4,Yes
EMP3634,Finance,27,1006000,7,52.5,78.2,No
EMP3635,IT,31,985000,4,42.4,77.8,Yes
EMP3636,IT,25,1062000,6,49.1,74.3,No
EMP3637,Operations,34,951000,6,46.5,65.1,No
EMP3638,Sales,35,929000,11,50.7,92.0,Yes
EMP3639,IT,49,1333000,4,47.9,76.9,No
EMP3640,Marketing,41,913000,7,44.0,67.7,No
EMP3641,IT,29,999000,10,37.4,70.6,No
EMP3642,Finance,39,1103000,5,46.0,83.8,Yes
EMP3643,Finance,30,1036000,9,49.1,71.1,Yes
EMP3644,Sales,37,754000,7,48.5,72.9,No
EMP3645,Sales,43,1067000,6,51.8,92.2,Yes
EMP3646,Marketing,30,941000,3,48.6,52.6,No
EMP3647,Operations,32,848000,8,30.8,59.7,No
EMP3648,Operations,24,774000,6,44.1,64.0,No
EMP3649,Marketing,30,874000,6,45.4,76.3,Yes
EMP3650,Sales,32,873000,5,41.1,56.5,No
EMP3651,Sales,32,966000,7,44.6,84.3,Yes
EMP3652,IT,33,940000,6,44.5,63.7,No
EMP3653,Marketing,34,924000,11,36.0,68.6,No
EMP3654,Sales,30,836000,4,41.1,79.4,No
EMP3655,Operations,25,917000,7,43.3,64.8,Yes
EMP3656,HR,28,766000,3,42.7,60.3,No
EMP3657,Sales,32,983000,12,45.3,82.5,No
EMP3658,Sales,26,841000,7,53.3,87.7,Yes
EMP3659,Finance,26,957000,6,41.3,64.0,No
EMP3660,Operations,31,644000,12,48.3,83.4,Yes
EMP3661,Sales,29,961000,5,51.1,72.2,Yes
EMP3662,Marketing,24,783000,3,43.6,67.8,No
EMP3663,IT,29,881000,6,43.4,68.1,No
EMP3664,Finance,31,978000,7,58.4,87.9,Yes
EMP3665,IT,21,1077000,13,46.5,100.0,Yes
EMP3666,Operations,34,764000,8,37.2,72.2,No
EMP3667,Marketing,38,951000,8,51.2,83.3,No
EMP3668,Marketing,45,1119000,9,44.6,80.3,No
EMP3669,Finance,37,1025000,6,41.8,73.9,No
EMP3670,Marketing,31,911000,5,43.1,69.5,No
EMP3671,Finance,32,1174000,5,44.2,79.0,Yes
EMP3672,Operations,45,1054000,7,52.2,76.7,Yes
EMP3673,Finance,32,984000,4,49.0,59.4,No
EMP3674,Sales,32,837000,4,40.8,66.6,No
EMP3675,IT,43,1098000,6,35.8,84.5,Yes
EMP3676,HR,21,795000,3,44.2,64.4,Yes
EMP3677,Sales,50,753000,3,38.2,80.3,Yes
EMP3678,Operations,21,638000,4,45.2,74.3,No
EMP3679,Sales,36,923000,6,40.1,66.5,No
EMP3680,HR,41,775000,4,53.7,81.4,No
EMP3681,IT,32,986000,4,36.9,68.7,No
EMP3682,Sales,36,937000,6,36.1,57.3,No
EMP3683,IT,28,1208000,8,48.0,87.1,Yes
EMP3684,Marketing,50,997000,7,32.0,69.1,No
EMP3685,IT,36,874000,5,47.7,78.4,No
EMP3686,Finance,42,1141000,5,43.8,79.0,Yes
EMP3687,HR,27,818000,5,42.7,63.1,No
EMP3688,Sales,34,899000,5,38.3,67.0,No
EMP3689,Finance,21,994000,5,47.3,77.5,No
EMP3690,HR,33,811000,5,34.8,68.6,Yes
EMP3691,Operations,21,885000,4,37.6,52.4,No
EMP3692,IT,46,1245000,6,48.9,77.0,Yes
EMP3693,Finance,25,958000,10,40.5,73.0,Yes
EMP3694,Marketing,43,851000,10,48.2,88.1,Yes
EMP3695,Sales,34,1033000,9,38.8,71.0,Yes
EMP3696,Operations,32,1035000,4,46.6,63.9,No
EMP3697,Finance,31,928000,6,46.3,70.4,No
EMP3698,Sales,37,933000,5,46.2,82.0,No
EMP3699,Operations,26,931000,12,50.0,84.5,No
EMP3700,Sales,39,1132000,4,44.8,64.3,No
EMP3701,Sales,30,831000,4,46.8,68.2,No
EMP3702,Marketing,39,749000,6,44.9,63.0,No
EMP3703,Operations,37,1018000,4,48.0,68.3,No
EMP3704,Sales,30,896000,4,48.8,61.7,No
EMP3705,Sales,35,885000,7,45.6,74.9,Yes
EMP3706,Finance,33,998000,5,44.6,66.7,No
EMP3707,IT,25,883000,5,32.8,57.0,No
EMP3708,Operations,30,888000,5,38.2,62.1,No
EMP3709,Sales,26,1001000,9,54.5,83.5,Yes
EMP3710,Finance,40,1062000,12,41.5,82.0,Yes
EMP3711,HR,37,792000,8,34.7,59.5,No
EMP3712,Finance,33,1018000,9,44.4,73.4,No
EMP3713,Marketing,29,857000,5,45.5,77.4,No
EMP3714,Marketing,33,872000,10,43.9,82.2,Yes
EMP3715,Marketing,31,961000,9,47.7,74.5,Yes
EMP3716,Marketing,41,1083000,4,40.3,74.9,Yes
EMP3717,HR,44,859000,5,49.4,79.9,Yes
EMP3718,IT,32,1179000,6,43.7,81.5,Yes
EMP3719,Sales,33,876000,8,49.0,84.7,Yes
EMP3720,Marketing,29,837000,8,43.7,82.5,No
EMP3721,Marketing,41,980000,5,43.2,72.9,Yes
EMP3722,Sales,31,885000,5,41.0,81.3,No
EMP3723,Finance,31,1127000,4,45.7,66.9,No
EMP3724,IT,27,1006000,6,45.8,90.2,Yes
EMP3725,Operations,41,937000,6,40.3,75.7,No
EMP3726,IT,33,1034000,8,45.8,67.8,Yes
EMP3727,Sales,37,1069000,4,44.6,70.2,No
EMP3728,Marketing,49,1022000,2,44.7,71.5,No
EMP3729,Finance,39,946000,4,30.0,60.5,No
EMP3730,IT,32,878000,10,41.1,65.2,Yes
EMP3731,Operations,21,831000,2,37.5,58.0,No
EMP3732,IT,28,925000,11,45.2,83.4,No
EMP3733,IT,31,1294000,9,50.3,77.6,No
EMP3734,HR,34,766000,3,42.8,69.4,No
EMP3735,IT,32,927000,4,43.8,58.8,No
EMP3736,Marketing,32,1007000,6,38.5,78.7,No
EMP3737,Finance,25,822000,3,39.5,83.1,No
EMP3738,Marketing,29,802000,8,47.4,86.8,Yes
EMP3739,Finance,34,1004000,5,43.1,65.7,No
EMP3740,IT,26,965000,9,33.9,82.4,No
EMP3741,Sales,34,826000,7,40.4,80.1,No
EMP3742,Sales,42,965000,6,37.7,61.7,No
EMP3743,Operations,28,843000,6,32.9,60.3,Yes
EMP3744,Operations,33,981000,9,47.2,71.1,No
EMP3745,Sales,36,994000,3,45.0,61.3,Yes
EMP3746,Operations,21,944000,4,46.2,73.7,No
EMP3747,IT,37,1101000,7,31.7,60.3,No
EMP3748,Finance,27,905000,5,43.1,70.4,No
EMP3749,IT,34,1129000,11,49.4,77.7,No
EMP3750,IT,32,974000,6,50.1,87.9,Yes
EMP3751,IT,26,877000,12,41.0,85.1,No
EMP3752,Finance,44,1141000,8,45.3,73.2,Yes
EMP3753,HR,26,823000,6,36.2,68.3,Yes
EMP3754,IT,48,1210000,10,51.9,87.7,Yes
EMP3755,HR,31,807000,4,56.3,74.2,No
EMP3756,Marketing,53,1028000,5,50.3,77.0,No
EMP3757,IT,29,1049000,8,50.9,77.6,No
EMP3758,Sales,37,1057000,3,39.9,82.5,No
EMP3759,Operations,47,1095000,3,53.6,74.1,No
EMP3760,Marketing,37,753000,4,36.6,78.7,No
EMP3761,HR,24,902000,8,40.7,63.5,No
EMP3762,Operations,51,888000,10,42.1,75.8,No
EMP3763,IT,22,999000,7,36.0,66.7,No
EMP3764,Marketing,28,887000,4,47.6,71.0,Yes
EMP3765,IT,41,979000,7,45.4,80.4,Yes
EMP3766,Marketing,21,711000,3,41.6,57.2,No
EMP3767,Operations,35,953000,4,41.7,74.5,No
EMP3768,Operations,42,1005000,5,43.1,79.3,No
EMP3769,IT,23,1002000,6,39.8,63.5,Yes
EMP3770,Sales,37,1064000,7,43.9,77.4,Yes
EMP3771,Finance,26,959000,7,42.4,71.8,No
EMP3772,Marketing,30,706000,8,43.4,73.7,No
EMP3773,HR,21,671000,10,49.3,82.2,No
EMP3774,IT,35,1028000,7,44.3,80.6,No
EMP3775,Finance,34,1010000,2,33.2,68.6,No
EMP3776,Sales,39,940000,9,38.9,80.6,Yes
EMP3777,Operations,48,1122000,4,31.6,71.1,No
EMP3778,Finance,35,889000,6,60.0,90.6,Yes
EMP3779,HR,43,952000,5,46.6,74.4,Yes
EMP3780,IT,30,947000,6,41.1,70.7,Yes
EMP3781,Operations,41,1197000,3,33.4,55.3,No
EMP3782,Operations,43,1060000,7,41.4,72.1,No
EMP3783,Sales,34,895000,10,42.8,75.5,No
EMP3784,Sales,31,1097000,6,54.7,80.2,No
EMP3785,Operations,40,816000,9,50.1,85.4,No
EMP3786,IT,31,884000,5,47.9,74.1,No
EMP3787,IT,33,856000,11,47.0,91.0,Yes
EMP3788,Sales,27,721000,2,39.6,67.1,No
EMP3789,Sales,38,909000,6,43.6,75.9,Yes
EMP3790,Sales,41,972000,5,41.1,87.0,No
EMP3791,Marketing,33,964000,5,51.4,70.0,Yes
EMP3792,Finance,43,918000,13,53.4,95.3,Yes
EMP3793,Sales,21,935000,13,47.2,75.2,Yes
EMP3794,Marketing,26,998000,7,44.1,74.7,Yes
EMP3795,Finance,21,942000,7,37.5,54.4,No
EMP3796,Sales,35,1096000,2,47.3,72.4,No
EMP3797,Sales,39,1004000,6,43.1,77.4,No
EMP3798,IT,43,1160000,5,39.5,74.0,No
EMP3799,Finance,29,1029000,8,49.0,75.2,No
EMP3800,HR,24,912000,2,44.4,74.3,No
EMP3801,Finance,43,1103000,9,52.7,82.9,Yes
EMP3802,Sales,24,837000,7,42.7,81.3,Yes
EMP3803,Marketing,36,847000,6,41.2,64.3,Yes
EMP3804,HR,41,883000,8,48.2,79.3,Yes
EMP3805,Finance,37,1024000,8,48.7,75.6,Yes
EMP3806,Operations,37,901000,5,33.3,67.8,No
EMP3807,IT,34,978000,9,51.9,88.7,Yes
EMP3808,Sales,28,789000,6,45.1,76.1,No
EMP3809,IT,26,936000,6,37.0,66.9,No
EMP3810,Operations,33,792000,7,42.2,73.8,Yes
EMP3811,IT,35,1187000,2,34.6,59.1,No
EMP3812,IT,33,1043000,10,41.9,65.0,No
EMP3813,Finance,34,1166000,6,40.1,75.3,Yes
EMP3814,Sales,37,994000,6,37.7,73.8,No
EMP3815,Marketing,39,959000,4,34.4,77.7,Yes
EMP3816,IT,39,1014000,9,41.5,83.8,Yes
EMP3817,Operations,33,863000,5,46.6,74.7,No
EMP3818,Operations,33,822000,7,43.9,80.0,No
EMP3819,HR,38,878000,6,40.1,79.6,No
EMP3820,Marketing,36,1080000,4,40.6,66.6,No
EMP3821,Operations,37,810000,5,41.3,68.9,No
EMP3822,Sales,25,992000,14,50.7,87.8,Yes
EMP3823,IT,24,1041000,3,39.4,51.6,No
EMP3824,Sales,33,839000,7,50.1,70.8,No
EMP3825,Marketing,32,952000,7,44.9,78.9,Yes
EMP3826,Marketing,34,919000,4,47.4,77.4,No
EMP3827,Finance,26,917000,5,48.3,67.4,No
EMP3828,IT,36,1108000,7,40.3,72.5,Yes
EMP3829,Finance,39,1035000,10,41.8,74.2,Yes
EMP3830,IT,35,956000,10,50.5,80.4,Yes
EMP3831,Sales,29,1043000,10,50.6,79.7,Yes
EMP3832,Sales,38,978000,6,45.5,79.8,Yes
EMP3833,Operations,36,1045000,7,41.8,70.2,Yes
EMP3834,Operations,41,943000,6,41.2,62.1,No
EMP3835,Sales,21,746000,7,41.7,62.4,No
EMP3836,Finance,41,1040000,6,45.1,87.2,No
EMP3837,IT,35,937000,2,50.4,74.7,No
EMP3838,Operations,45,1056000,7,44.4,78.6,Yes
EMP3839,IT,29,982000,9,45.0,87.6,Yes
EMP3840,Sales,33,818000,4,40.6,71.3,No
EMP3841,Marketing,42,1110000,4,38.8,73.3,Yes
EMP3842,Marketing,23,803000,5,44.7,73.2,No
EMP3843,Operations,31,901000,6,40.4,52.5,No
EMP3844,Sales,31,897000,6,44.0,76.7,No
EMP3845,Sales,38,872000,3,46.0,64.7,No
EMP3846,Finance,31,859000,6,42.0,55.3,No
EMP3847,Finance,39,1001000,7,45.0,97.2,No
EMP3848,Marketing,31,1037000,5,44.3,65.6,No
EMP3849,Finance,37,1129000,10,38.9,80.7,Yes
EMP3850,Finance,49,1145000,7,34.1,85.5,Yes
EMP3851,Operations,45,974000,7,41.0,68.3,No
EMP3852,IT,42,1187000,6,35.8,72.0,No
EMP3853,Marketing,29,897000,4,52.3,79.6,No
EMP3854,IT,29,904000,12,47.6,87.5,Yes
EMP3855,Sales,41,962000,10,45.8,80.7,Yes
EMP3856,IT,38,954000,4,38.3,58.2,No
EMP3857,Operations,23,760000,7,42.9,67.4,Yes
EMP3858,IT,21,897000,3,37.6,54.5,No
EMP3859,IT,49,1219000,12,52.9,98.4,Yes
EMP3860,Marketing,35,831000,7,42.4,69.9,No
EMP3861,Marketing,34,1035000,5,45.4,66.8,No
EMP3862,Marketing,40,928000,6,41.2,68.2,No
EMP3863,IT,23,815000,9,48.5,74.4,Yes
EMP3864,IT,46,1293000,10,51.2,98.4,Yes
EMP3865,IT,28,815000,12,58.8,97.8,Yes
EMP3866,HR,38,997000,3,46.8,63.0,No
EMP3867,IT,26,945000,10,40.3,67.7,Yes
EMP3868,Sales,38,936000,4,41.4,66.6,No
EMP3869,IT,26,1042000,6,45.0,76.5,No
EMP3870,HR,32,918000,3,42.9,65.3,No
EMP3871,Marketing,26,912000,5,44.6,67.6,Yes
EMP3872,Sales,30,1127000,4,44.2,70.8,No
EMP3873,IT,28,909000,9,50.8,90.2,Yes
EMP3874,Sales,45,1191000,11,37.4,84.3,Yes
EMP3875,HR,33,885000,2,48.1,64.3,No
EMP3876,Marketing,30,857000,10,42.9,76.7,No
EMP3877,Sales,34,953000,7,52.0,78.7,No
EMP3878,Operations,49,1073000,6,48.8,68.2,Yes
EMP3879,Operations,27,767000,2,52.0,83.1,No
EMP3880,Operations,39,976000,3,35.9,69.9,No
EMP3881,Sales,31,871000,5,41.7,66.1,No
EMP3882,Sales,31,821000,9,45.7,69.6,Yes
EMP3883,Sales,39,1001000,7,41.5,79.3,Yes
EMP3884,Sales,26,929000,6,40.0,71.7,No
EMP3885,Marketing,39,935000,5,45.3,76.1,Yes
EMP3886,Finance,30,1053000,12,47.7,79.4,Yes
EMP3887,HR,37,679000,4,40.7,66.1,No
EMP3888,Marketing,36,1037000,10,48.9,89.3,Yes
EMP3889,Operations,40,954000,6,46.5,67.0,No
EMP3890,IT,43,1200000,9,40.3,74.7,Yes
EMP3891,Sales,43,1094000,12,51.7,84.6,Yes
EMP3892,Marketing,28,991000,4,42.5,62.1,No
EMP3893,Marketing,34,832000,9,41.9,74.9,Yes
EMP3894,Sales,37,886000,5,44.3,73.0,No
EMP3895,Operations,39,892000,5,49.9,73.3,No
EMP3896,Operations,36,978000,6,41.4,62.0,No
EMP3897,Finance,39,1062000,5,49.7,83.4,Yes
EMP3898,HR,47,1124000,8,45.5,80.2,Yes
EMP3899,Operations,32,1001000,5,40.5,60.9,No
EMP3900,Finance,34,1095000,10,54.4,100.0,Yes
EMP3901,Marketing,31,863000,5,40.5,60.6,No
EMP3902,HR,41,924000,9,49.0,78.4,No
EMP3903,Finance,37,968000,8,49.1,85.4,Yes
EMP3904,Finance,54,1248000,7,45.3,87.8,Yes
EMP3905,Sales,30,842000,3,47.7,62.6,No
EMP3906,Finance,29,841000,4,46.5,67.8,No
EMP3907,Sales,25,879000,4,38.7,53.3,No
EMP3908,IT,26,1045000,4,49.1,73.2,No
EMP3909,IT,28,904000,6,40.0,71.9,No
EMP3910,Sales,35,1005000,8,52.0,77.7,Yes
EMP3911,IT,32,1039000,9,48.4,93.3,Yes
EMP3912,HR,39,856000,6,44.3,76.9,Yes
EMP3913,IT,35,1113000,7,41.3,82.5,Yes
EMP3914,Operations,28,832000,7,48.8,81.7,No
EMP3915,Marketing,27,858000,4,40.9,51.8,No
EMP3916,Sales,41,950000,2,44.6,67.0,No
EMP3917,Operations,50,920000,7,35.5,72.2,No
EMP3918,Marketing,28,874000,6,47.2,67.7,No
EMP3919,Finance,39,1037000,6,38.8,73.7,Yes
EMP3920,HR,21,638000,9,46.9,71.5,No
EMP3921,Operations,29,794000,10,44.0,70.2,Yes
EMP3922,Sales,36,936000,5,47.3,71.4,Yes
EMP3923,Operations,37,865000,3,49.3,73.7,Yes
EMP3924,Operations,28,743000,6,41.9,68.5,No
EMP3925,Sales,46,1017000,3,48.5,77.7,No
EMP3926,IT,21,1067000,9,43.6,77.7,Yes
EMP3927,HR,36,1030000,4,45.9,81.3,Yes
EMP3928,Sales,26,584000,5,44.7,68.7,No
EMP3929,Operations,26,924000,8,40.7,55.0,Yes
EMP3930,Sales,46,1135000,6,43.3,71.4,Yes
EMP3931,IT,46,871000,12,49.2,90.4,Yes
EMP3932,HR,35,884000,4,32.6,65.4,Yes
EMP3933,Marketing,21,818000,5,57.7,82.4,No
EMP3934,Finance,43,1188000,9,46.0,78.6,Yes
EMP3935,IT,39,1262000,5,45.9,74.4,No
EMP3936,Sales,34,855000,10,46.8,79.7,No
EMP3937,HR,24,616000,5,43.9,71.1,No
EMP3938,Operations,21,799000,7,44.7,67.0,No
EMP3939,IT,24,893000,6,46.5,66.5,Yes
EMP3940,Sales,35,972000,2,35.9,67.9,No
EMP3941,Operations,35,956000,4,40.5,74.0,No
EMP3942,Operations,25,687000,3,54.7,60.5,No
EMP3943,Operations,37,966000,4,41.9,73.4,No
EMP3944,IT,24,975000,5,43.3,75.7,No
EMP3945,Operations,38,687000,3,35.4,60.1,No
EMP3946,IT,36,1094000,8,40.8,75.7,No
EMP3947,Sales,37,922000,7,50.8,100.0,Yes
EMP3948,Sales,34,991000,3,40.8,72.9,Yes
EMP3949,HR,35,809000,5,45.9,62.4,No
EMP3950,IT,33,1216000,5,49.5,89.9,Yes
EMP3951,IT,33,892000,4,38.1,64.2,No
EMP3952,IT,31,996000,9,35.6,83.9,Yes
EMP3953,Operations,32,1051000,3,34.6,44.5,No
EMP3954,IT,31,1047000,11,40.2,85.5,No
EMP3955,Sales,41,987000,5,46.8,71.6,No
EMP3956,Operations,36,1102000,4,41.9,65.8,Yes
EMP3957,HR,25,767000,5,38.3,58.4,No
EMP3958,IT,42,1074000,5,42.4,71.3,Yes
EMP3959,HR,21,578000,3,37.6,54.4,No
EMP3960,Sales,38,948000,10,50.8,90.2,Yes
EMP3961,Operations,22,775000,3,52.0,67.6,No
EMP3962,Finance,31,896000,6,47.7,67.9,No
EMP3963,HR,39,656000,5,43.2,68.7,Yes
EMP3964,Sales,41,966000,12,48.5,83.6,No
EMP3965,Sales,30,965000,5,37.1,63.9,Yes
EMP3966,Sales,35,954000,8,45.0,82.9,Yes
EMP3967,IT,35,1065000,9,45.1,84.3,Yes
EMP3968,Sales,40,1055000,5,44.0,67.9,No
EMP3969,IT,47,1156000,6,49.6,93.7,Yes
EMP3970,Finance,31,858000,7,49.1,75.4,No
EMP3971,HR,32,794000,7,47.6,71.2,No
EMP3972,Marketing,27,933000,1,34.9,52.4,No
EMP3973,Operations,44,782000,6,41.6,68.8,No
EMP3974,Sales,33,1059000,9,51.3,77.0,No
EMP3975,HR,39,846000,5,43.4,53.3,No
EMP3976,Marketing,33,882000,4,42.5,69.9,No
EMP3977,IT,47,1144000,4,39.2,70.6,Yes
EMP3978,IT,36,1135000,4,43.7,71.5,Yes
EMP3979,HR,37,796000,4,43.1,59.0,No
EMP3980,Finance,35,909000,3,43.9,72.3,No
EMP3981,HR,24,705000,4,42.8,67.8,No
EMP3982,IT,41,1362000,8,39.1,88.4,Yes
EMP3983,Operations,26,827000,7,43.9,71.5,Yes
EMP3984,IT,40,1154000,9,47.1,84.3,Yes
